12,340.6909720666157,2025-01-15 10:28:21
41,2607.2505293742456,2025-01-15 10:28:21
140,6777.278716536886,2025-01-15 10:28:21
194,3617.4840965476883,2025-01-15 10:28:21
187,3684.8411694853917,2025-01-15 10:28:21
146,5184.10550736041,2025-01-15 10:28:21
