edge_type_id,target_model_id,target_label,source_label,weight_max,weight_func,weight_sigma,distance_range,target_sections,delay,params_file
3048,100000114,LIFi4Htr3a,i5Htr3a,1.6937355950834674,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3049,100000115,LIFi4Sst,LIFe4Rorb,0.39775587927999406,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3050,100000115,LIFi4Sst,i5Htr3a,1.0726850375532446,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3052,100000114,LIFi4Htr3a,LIFi4Htr3a,0.7539659700455513,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3053,100000115,LIFi4Sst,LIFi4Htr3a,0.7444564566433077,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3054,100000114,LIFi4Htr3a,LIFi4Sst,0.5411400527326888,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3055,100000115,LIFi4Sst,LIFi4Sst,0.5411400527326888,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3056,100000114,LIFi4Htr3a,LIFe4Nr5a1,0.39775587927999406,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3057,100000115,LIFi4Sst,LIFe4Nr5a1,0.1119934460060303,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3058,100000114,LIFi4Htr3a,LIFe5noRbp4,0.8774652013512428,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3059,100000115,LIFi4Sst,LIFe5noRbp4,0.3180164835022387,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3060,100000114,LIFi4Htr3a,LIFi23Htr3a,0.7539659700455513,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3061,100000114,LIFi4Htr3a,i23Htr3a,0.15522180654829035,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3062,100000115,LIFi4Sst,LIFi23Htr3a,2.0,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3063,100000115,LIFi4Sst,i23Htr3a,0.12651956476087514,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3064,100000114,LIFi4Htr3a,LIFi23Sst,0.754935587824297,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3065,100000115,LIFi4Sst,LIFi23Sst,0.09364848503703474,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3067,100000114,LIFi4Htr3a,LIFi5Htr3a,0.1119934460060303,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3068,100000115,LIFi4Sst,LIFi5Htr3a,0.12651956476087514,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3069,100000114,LIFi4Htr3a,LIFi5Sst,0.8022809350848676,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3070,100000115,LIFi4Sst,LIFi5Sst,0.7539659700455513,DirectionRule_others,50.0,1.5,instanteneousInh.json,,
3143,100000116,LIFe4Nr5a1,e5Rbp4,2.0,DirectionRule_EE,30.0,2.5,instanteneousExc.json,,
3144,100000116,LIFe4Nr5a1,e23Cux2,0.8774652013512428,DirectionRule_EE,30.0,1.6,instanteneousExc.json,,
3145,100000116,LIFe4Nr5a1,i6Pvalb,2.0,DirectionRule_others,90.0,0.9,instanteneousInh.json,,
3146,100000116,LIFe4Nr5a1,e4Scnn1a,0.3180164835022387,DirectionRule_EE,30.0,1.3,instanteneousExc.json,,
3147,100000116,LIFe4Nr5a1,i23Pvalb,0.754935587824297,DirectionRule_others,90.0,0.9,instanteneousInh.json,,
3148,100000116,LIFe4Nr5a1,e4other,0.0,DirectionRule_EE,30.0,1.3,instanteneousExc.json,,
3149,100000116,LIFe4Nr5a1,i4Pvalb,0.7539659700455513,DirectionRule_others,90.0,0.9,instanteneousInh.json,,
3150,100000116,LIFe4Nr5a1,e4Rorb,1.6937355950834674,DirectionRule_EE,30.0,1.3,instanteneousExc.json,,
3151,100000116,LIFe4Nr5a1,LIFe4Rorb,0.8774652013512428,DirectionRule_EE,30.0,1.3,instanteneousExc.json,,
3152,100000116,LIFe4Nr5a1,i4Htr3a,0.7539659700455513,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3153,100000116,LIFe4Nr5a1,i4Sst,0.15522180654829035,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3154,100000116,LIFe4Nr5a1,e4Nr5a1,1.6937355950834674,DirectionRule_EE,30.0,1.3,instanteneousExc.json,,
3155,100000116,LIFe4Nr5a1,e5noRbp4,0.15522180654829035,DirectionRule_EE,30.0,2.5,instanteneousExc.json,,
3157,100000116,LIFe4Nr5a1,LIFi23Htr3a,1.0726850375532446,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3158,100000116,LIFe4Nr5a1,i23Htr3a,0.5411400527326888,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3159,100000116,LIFe4Nr5a1,e4Rorb,0.8774652013512428,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3160,100000116,LIFe4Nr5a1,i23Sst,0.8774652013512428,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3162,100000116,LIFe4Nr5a1,LIFi23Htr3a,0.1119934460060303,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3163,100000116,LIFe4Nr5a1,i5Htr3a,0.7539659700455513,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3164,100000116,LIFe4Nr5a1,i5Sst,0.1119934460060303,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3165,100000116,LIFe4Nr5a1,LIFe5Rbp4,0.8774652013512428,DirectionRule_EE,30.0,2.5,instanteneousExc.json,,
3166,100000116,LIFe4Nr5a1,LIFe23Cux2,0.15522180654829035,DirectionRule_EE,30.0,1.6,instanteneousExc.json,,
3167,100000116,LIFe4Nr5a1,LIFi6Pvalb,0.12651956476087514,DirectionRule_others,90.0,0.9,instanteneousInh.json,,
3168,100000116,LIFe4Nr5a1,LIFe4Scnn1a,0.09364848503703474,DirectionRule_EE,30.0,1.3,instanteneousExc.json,,
3169,100000116,LIFe4Nr5a1,LIFi23Pvalb,0.3180164835022387,DirectionRule_others,90.0,0.9,instanteneousInh.json,,
3170,100000116,LIFe4Nr5a1,LIFe4other,0.3180164835022387,DirectionRule_EE,30.0,1.3,instanteneousExc.json,,
3171,100000116,LIFe4Nr5a1,LIFi4Pvalb,0.39775587927999406,DirectionRule_others,90.0,0.9,instanteneousInh.json,,
3172,100000116,LIFe4Nr5a1,LIFe4Rorb,0.1119934460060303,DirectionRule_EE,30.0,1.3,instanteneousExc.json,,
3173,100000116,LIFe4Nr5a1,i5Htr3a,0.754935587824297,DirectionRule_EE,30.0,1.3,instanteneousExc.json,,
3174,100000116,LIFe4Nr5a1,LIFi4Htr3a,1.6937355950834674,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3175,100000116,LIFe4Nr5a1,LIFi4Sst,0.7444564566433077,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3176,100000116,LIFe4Nr5a1,LIFe4Nr5a1,1.6937355950834674,DirectionRule_EE,30.0,1.3,instanteneousExc.json,,
3177,100000116,LIFe4Nr5a1,LIFe5noRbp4,1.6937355950834674,DirectionRule_EE,30.0,2.5,instanteneousExc.json,,
3178,100000116,LIFe4Nr5a1,LIFi23Htr3a,0.8022809350848676,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3179,100000116,LIFe4Nr5a1,i23Htr3a,0.754935587824297,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3180,100000116,LIFe4Nr5a1,LIFi23Sst,1.0726850375532446,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3181,100000116,LIFe4Nr5a1,LIFi5Htr3a,0.09364848503703474,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3182,100000116,LIFe4Nr5a1,LIFi5Sst,0.09364848503703474,DirectionRule_others,90.0,1.5,instanteneousInh.json,,
3183,100000116,LIFe4Nr5a1,i1Htr3a,1.6937355950834674,DirectionRule_others,90.0,3.8,instanteneousInh.json,,
3184,100000116,LIFe4Nr5a1,LIFi1Htr3a,0.3180164835022387,DirectionRule_others,90.0,3.8,instanteneousInh.json,,
3510,100000118,LIFi5Sst,e5Rbp4,0.754935587824297,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3513,100000117,LIFi1Htr3a,e5Rbp4,0.5411400527326888,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3514,100000118,LIFi5Sst,e23Cux2,0.39775587927999406,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3515,100000118,LIFi5Sst,i6Pvalb,0.8022809350848676,DirectionRule_others,50.0,1.2,instanteneousInh.json,,
3516,100000118,LIFi5Sst,e4Scnn1a,0.09364848503703474,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3519,100000117,LIFi1Htr3a,i23Pvalb,0.7444564566433077,DirectionRule_others,50.0,1.2,instanteneousInh.json,,
3520,100000118,LIFi5Sst,e4other,0.8774652013512428,DirectionRule_others,90.0,1.5,instanteneousExc.json,,
3521,100000118,LIFi5Sst,i5Pvalb,0.5411400527326888,DirectionRule_others,50.0,1.2,instanteneousInh.json,,
3522,100000118,LIFi5Sst,i4Pvalb,0.8774652013512428,DirectionRule_others,50.0,1.2,instanteneousInh.json,,
